date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
2026-03-11,P006,Home,88.0,2962.67,198.0,272,0,0.0,2,3,8
2026-03-12,P006,Home,86.0,2962.67,150.0,272,0,0.0,3,3,8
2026-03-13,P006,Home,84.0,2962.67,157.0,272,0,0.0,4,3,8
2026-03-14,P006,Home,129.0,2962.67,259.0,272,0,0.0,5,3,8
2026-03-15,P006,Home,130.0,2962.67,353.0,272,0,0.0,6,3,8
2026-03-16,P006,Home,118.0,2492.95,279.0,272,1,0.16,0,3,8
2026-03-17,P006,Home,77.0,2962.67,99.0,272,0,0.0,1,3,8
2026-03-18,P006,Home,74.0,2962.67,91.0,272,0,0.0,2,3,8
2026-03-19,P006,Home,94.0,2962.67,233.0,272,0,0.0,3,3,8
2026-03-20,P006,Home,83.0,2962.67,105.0,272,0,0.0,4,3,8
2026-03-21,P006,Home,124.0,2962.67,318.0,272,0,0.0,5,3,8
2026-03-22,P006,Home,135.0,2962.67,187.0,272,0,0.0,6,3,8
2026-03-23,P006,Home,77.0,2962.67,157.0,272,0,0.0,0,3,8
2026-03-24,P006,Home,109.0,2962.67,190.0,272,0,0.0,1,3,8
2026-03-25,P006,Home,88.0,2962.67,99.0,272,0,0.0,2,3,8
2026-03-26,P006,Home,88.0,2962.67,154.0,272,0,0.0,3,3,8
2025-01-01,P007,Sports,91.0,618.11,109.0,199,0,0.0,2,1,4
2025-01-02,P007,Sports,163.0,344.79,407.0,199,1,0.44,3,1,4
2025-01-03,P007,Sports,80.0,618.11,143.0,199,0,0.0,4,1,4
2025-01-04,P007,Sports,122.0,618.11,301.0,199,0,0.0,5,1,4
2025-01-05,P007,Sports,125.0,618.11,263.0,199,0,0.0,6,1,4
2025-01-06,P007,Sports,94.0,618.11,109.0,199,0,0.0,0,1,4
2025-01-07,P007,Sports,89.0,618.11,162.0,199,0,0.0,1,1,4
2025-01-08,P007,Sports,92.0,618.11,247.0,199,0,0.0,2,1,4
2025-01-09,P007,Sports,80.0,618.11,158.0,199,0,0.0,3,1,4
2025-01-10,P007,Sports,158.0,373.97,345.0,199,1,0.39,4,1,4
2025-01-11,P007,Sports,139.0,618.11,378.0,199,0,0.0,5,1,4
2025-01-12,P007,Sports,136.0,618.11,372.0,199,0,0.0,6,1,4
2025-01-13,P007,Sports,82.0,618.11,132.0,199,0,0.0,0,1,4
2025-01-14,P007,Sports,75.0,618.11,173.0,199,0,0.0,1,1,4
2025-01-15,P007,Sports,95.0,618.11,141.0,199,0,0.0,2,1,4
2025-01-16,P007,Sports,95.0,618.11,212.0,199,0,0.0,3,1,4
2025-01-17,P007,Sports,74.0,618.11,89.0,199,0,0.0,4,1,4
2025-01-18,P007,Sports,148.0,618.11,359.0,199,0,0.0,5,1,4
2025-01-19,P007,Sports,136.0,618.11,283.0,199,0,0.0,6,1,4
2025-01-20,P007,Sports,74.0,618.11,171.0,199,0,0.0,0,1,4
2025-01-21,P007,Sports,82.0,618.11,204.0,199,0,0.0,1,1,4
2025-01-22,P007,Sports,102.0,618.11,246.0,199,0,0.0,2,1,4
2025-01-23,P007,Sports,85.0,618.11,224.0,199,0,0.0,3,1,4
2025-01-24,P007,Sports,78.0,618.11,103.0,199,0,0.0,4,1,4
2025-01-25,P007,Sports,131.0,618.11,319.0,199,0,0.0,5,1,4
2025-01-26,P007,Sports,123.0,618.11,310.0,199,0,0.0,6,1,4
2025-01-27,P007,Sports,90.0,618.11,138.0,199,0,0.0,0,1,4
2025-01-28,P007,Sports,95.0,618.11,174.0,199,0,0.0,1,1,4
2025-01-29,P007,Sports,64.0,618.11,73.0,199,0,0.0,2,1,4
2025-01-30,P007,Sports,90.0,618.11,242.0,199,0,0.0,3,1,4
2025-01-31,P007,Sports,92.0,618.11,224.0,199,0,0.0,4,1,4
2025-02-01,P007,Sports,127.0,618.11,310.0,199,0,0.0,5,2,4
2025-02-02,P007,Sports,138.0,618.11,264.0,199,0,0.0,6,2,4
2025-02-03,P007,Sports,91.0,618.11,193.0,199,0,0.0,0,2,4
2025-02-04,P007,Sports,96.0,618.11,179.0,199,0,0.0,1,2,4
2025-02-05,P007,Sports,97.0,618.11,112.0,199,0,0.0,2,2,4
2025-02-06,P007,Sports,80.0,618.11,183.0,199,0,0.0,3,2,4
2025-02-07,P007,Sports,137.0,438.0,348.0,199,1,0.29,4,2,4
2025-02-08,P007,Sports,126.0,618.11,267.0,199,0,0.0,5,2,4
2025-02-09,P007,Sports,132.0,618.11,159.0,199,0,0.0,6,2,4
2025-02-10,P007,Sports,84.0,618.11,172.0,199,0,0.0,0,2,4
2025-02-11,P007,Sports,71.0,618.11,158.0,199,0,0.0,1,2,4
2025-02-12,P007,Sports,84.0,618.11,234.0,199,0,0.0,2,2,4
2025-02-13,P007,Sports,78.0,618.11,99.0,199,0,0.0,3,2,4
2025-02-14,P007,Sports,91.0,618.11,195.0,199,0,0.0,4,2,4
2025-02-15,P007,Sports,134.0,618.11,158.0,199,0,0.0,5,2,4
2025-02-16,P007,Sports,135.0,618.11,221.0,199,0,0.0,6,2,4
2025-02-17,P007,Sports,78.0,618.11,183.0,199,0,0.0,0,2,4
2025-02-18,P007,Sports,95.0,618.11,188.0,199,0,0.0,1,2,4
2025-02-19,P007,Sports,82.0,618.11,185.0,199,0,0.0,2,2,4
2025-02-20,P007,Sports,100.0,618.11,229.0,199,0,0.0,3,2,4
2025-02-21,P007,Sports,81.0,618.11,127.0,199,0,0.0,4,2,4
2025-02-22,P007,Sports,136.0,618.11,189.0,199,0,0.0,5,2,4
2025-02-23,P007,Sports,119.0,618.11,158.0,199,0,0.0,6,2,4
2025-02-24,P007,Sports,82.0,618.11,188.0,199,0,0.0,0,2,4
2025-02-25,P007,Sports,96.0,618.11,131.0,199,0,0.0,1,2,4
2025-02-26,P007,Sports,95.0,618.11,192.0,199,0,0.0,2,2,4
2025-02-27,P007,Sports,88.0,618.11,163.0,199,0,0.0,3,2,4
2025-02-28,P007,Sports,94.0,618.11,237.0,199,0,0.0,4,2,4
2025-03-01,P007,Sports,173.0,618.11,198.0,199,0,0.0,5,3,4
2025-03-02,P007,Sports,175.0,618.11,223.0,199,0,0.0,6,3,4
2025-03-03,P007,Sports,126.0,618.11,230.0,199,0,0.0,0,3,4
2025-03-04,P007,Sports,109.0,618.11,126.0,199,0,0.0,1,3,4
2025-03-05,P007,Sports,131.0,618.11,301.0,199,0,0.0,2,3,4
2025-03-06,P007,Sports,116.0,618.11,234.0,199,0,0.0,3,3,4
2025-03-07,P007,Sports,118.0,618.11,274.0,199,0,0.0,4,3,4
2025-03-08,P007,Sports,170.0,618.11,220.0,199,0,0.0,5,3,4
2025-03-09,P007,Sports,179.0,618.11,265.0,199,0,0.0,6,3,4
2025-03-10,P007,Sports,107.0,618.11,283.0,199,0,0.0,0,3,4
2025-03-11,P007,Sports,109.0,618.11,250.0,199,0,0.0,1,3,4
2025-03-12,P007,Sports,109.0,618.11,243.0,199,0,0.0,2,3,4
2025-03-13,P007,Sports,192.0,455.53,293.0,199,1,0.26,3,3,4
2025-03-14,P007,Sports,125.0,618.11,181.0,199,0,0.0,4,3,4
2025-03-15,P007,Sports,163.0,618.11,306.0,199,0,0.0,5,3,4
2025-03-16,P007,Sports,170.0,618.11,474.0,199,0,0.0,6,3,4
2025-03-17,P007,Sports,113.0,618.11,145.0,199,0,0.0,0,3,4
2025-03-18,P007,Sports,125.0,618.11,245.0,199,0,0.0,1,3,4
2025-03-19,P007,Sports,116.0,618.11,172.0,199,0,0.0,2,3,4
2025-03-20,P007,Sports,191.0,418.79,271.0,199,1,0.32,3,3,4
2025-03-21,P007,Sports,199.0,400.37,408.0,199,1,0.35,4,3,4
2025-03-22,P007,Sports,155.0,2781.495,413.0,199,0,0.0,5,3,4
2025-03-23,P007,Sports,165.0,618.11,305.0,199,0,0.0,6,3,4
2025-03-24,P007,Sports,117.0,618.11,197.0,199,0,0.0,0,3,4
2025-03-25,P007,Sports,111.0,618.11,132.0,199,0,0.0,1,3,4
2025-03-26,P007,Sports,196.0,443.71,473.0,199,1,0.28,2,3,4
2025-03-27,P007,Sports,107.0,618.11,274.0,199,0,0.0,3,3,4
2025-03-28,P007,Sports,123.0,618.11,208.0,199,0,0.0,4,3,4
2025-03-29,P007,Sports,167.0,618.11,215.0,199,0,0.0,5,3,4
2025-03-30,P007,Sports,159.0,618.11,293.0,199,0,0.0,6,3,4
2025-03-31,P007,Sports,126.0,618.11,304.0,199,0,0.0,0,3,4
2025-04-01,P007,Sports,122.0,618.11,205.0,199,0,0.0,1,4,4
2025-04-02,P007,Sports,119.0,618.11,300.0,199,0,0.0,2,4,4
2025-04-03,P007,Sports,125.0,618.11,208.0,199,0,0.0,3,4,4
2025-04-04,P007,Sports,110.0,618.11,229.0,199,0,0.0,4,4,4
2025-04-05,P007,Sports,176.0,618.11,288.0,199,0,0.0,5,4,4
2025-04-06,P007,Sports,164.0,618.11,413.0,199,0,0.0,6,4,4
2025-04-07,P007,Sports,108.0,618.11,201.0,199,0,0.0,0,4,4
2025-04-08,P007,Sports,118.0,618.11,220.0,199,0,0.0,1,4,4
2025-04-09,P007,Sports,125.0,618.11,333.0,199,0,0.0,2,4,4
2025-04-10,P007,Sports,227.0,376.44,374.0,199,1,0.39,3,4,4
2025-04-11,P007,Sports,121.0,618.11,216.0,199,0,0.0,4,4,4
2025-04-12,P007,Sports,175.0,618.11,431.0,199,0,0.0,5,4,4
2025-04-13,P007,Sports,153.0,618.11,187.0,199,0,0.0,6,4,4
2025-04-14,P007,Sports,112.0,618.11,282.0,199,0,0.0,0,4,4
2025-04-15,P007,Sports,97.0,618.11,240.0,199,0,0.0,1,4,4
2025-04-16,P007,Sports,103.0,618.11,204.0,199,0,0.0,2,4,4
2025-04-17,P007,Sports,129.0,618.11,282.0,199,0,0.0,3,4,4
2025-04-18,P007,Sports,114.0,618.11,301.0,199,0,0.0,4,4,4
2025-04-19,P007,Sports,178.0,618.11,347.0,199,0,0.0,5,4,4
2025-04-20,P007,Sports,170.0,618.11,468.0,199,0,0.0,6,4,4
2025-04-21,P007,Sports,118.0,618.11,182.0,199,0,0.0,0,4,4
2025-04-22,P007,Sports,119.0,618.11,305.0,199,0,0.0,1,4,4
2025-04-23,P007,Sports,121.0,618.11,167.0,199,0,0.0,2,4,4
2025-04-24,P007,Sports,135.0,618.11,225.0,199,0,0.0,3,4,4
2025-04-25,P007,Sports,95.0,618.11,241.0,199,0,0.0,4,4,4
2025-04-26,P007,Sports,149.0,618.11,208.0,199,0,0.0,5,4,4
2025-04-27,P007,Sports,186.0,618.11,445.0,199,0,0.0,6,4,4
2025-04-28,P007,Sports,240.0,351.83,539.0,199,1,0.43,0,4,4
2025-04-29,P007,Sports,116.0,618.11,249.0,199,0,0.0,1,4,4
2025-04-30,P007,Sports,224.0,381.49,327.0,199,1,0.38,2,4,4
2025-05-01,P007,Sports,124.0,618.11,199.0,199,0,0.0,3,5,4
2025-05-02,P007,Sports,98.0,618.11,148.0,199,0,0.0,4,5,4
2025-05-03,P007,Sports,167.0,618.11,231.0,199,0,0.0,5,5,4
2025-05-04,P007,Sports,187.0,618.11,386.0,199,0,0.0,6,5,4
2025-05-05,P007,Sports,117.0,618.11,316.0,199,0,0.0,0,5,4
2025-05-06,P007,Sports,117.0,618.11,273.0,199,0,0.0,1,5,4
2025-05-07,P007,Sports,130.0,618.11,226.0,199,0,0.0,2,5,4
2025-05-08,P007,Sports,121.0,618.11,261.0,199,0,0.0,3,5,4
2025-05-09,P007,Sports,116.0,618.11,315.0,199,0,0.0,4,5,4
2025-05-10,P007,Sports,190.0,618.11,308.0,199,0,0.0,5,5,4
2025-05-11,P007,Sports,173.0,618.11,286.0,199,0,0.0,6,5,4
2025-05-12,P007,Sports,116.0,618.11,130.0,199,0,0.0,0,5,4
2025-05-13,P007,Sports,110.0,618.11,195.0,199,0,0.0,1,5,4
2025-05-14,P007,Sports,94.0,618.11,246.0,199,0,0.0,2,5,4
2025-05-15,P007,Sports,111.0,618.11,231.0,199,0,0.0,3,5,4
2025-05-16,P007,Sports,118.0,618.11,139.0,199,0,0.0,4,5,4
2025-05-17,P007,Sports,176.0,618.11,315.0,199,0,0.0,5,5,4
2025-05-18,P007,Sports,162.0,618.11,446.0,199,0,0.0,6,5,4
2025-05-19,P007,Sports,,618.11,,199,0,0.0,0,5,4
2025-05-20,P007,Sports,229.0,355.51,339.0,199,1,0.42,1,5,4
2025-05-21,P007,Sports,116.0,618.11,222.0,199,0,0.0,2,5,4
2025-05-22,P007,Sports,123.0,618.11,299.0,199,0,0.0,3,5,4
2025-05-23,P007,Sports,108.0,618.11,210.0,199,0,0.0,4,5,4
2025-05-24,P007,Sports,159.0,618.11,288.0,199,0,0.0,5,5,4
2025-05-25,P007,Sports,172.0,618.11,462.0,199,0,0.0,6,5,4
2025-05-26,P007,Sports,122.0,618.11,277.0,199,0,0.0,0,5,4
2025-05-27,P007,Sports,114.0,618.11,212.0,199,0,0.0,1,5,4
2025-05-28,P007,Sports,214.0,372.6,483.0,199,1,0.4,2,5,4
2025-05-29,P007,Sports,111.0,618.11,232.0,199,0,0.0,3,5,4
2025-05-30,P007,Sports,,618.11,,199,0,0.0,4,5,4
2025-05-31,P007,Sports,191.0,618.11,308.0,199,0,0.0,5,5,4
2025-06-01,P007,Sports,194.0,618.11,275.0,199,0,0.0,6,6,4
2025-06-02,P007,Sports,109.0,618.11,224.0,199,0,0.0,0,6,4
2025-06-03,P007,Sports,120.0,618.11,213.0,199,0,0.0,1,6,4
2025-06-04,P007,Sports,126.0,618.11,288.0,199,0,0.0,2,6,4
2025-06-05,P007,Sports,128.0,618.11,198.0,199,0,0.0,3,6,4
2025-06-06,P007,Sports,135.0,618.11,345.0,199,0,0.0,4,6,4
2025-06-07,P007,Sports,152.0,618.11,183.0,199,0,0.0,5,6,4
2025-06-08,P007,Sports,157.0,618.11,253.0,199,0,0.0,6,6,4
2025-06-09,P007,Sports,102.0,618.11,200.0,199,0,0.0,0,6,4
2025-06-10,P007,Sports,106.0,618.11,265.0,199,0,0.0,1,6,4
2025-06-11,P007,Sports,191.0,447.56,466.0,199,1,0.28,2,6,4
2025-06-12,P007,Sports,131.0,618.11,223.0,199,0,0.0,3,6,4
2025-06-13,P007,Sports,120.0,618.11,309.0,199,0,0.0,4,6,4
2025-06-14,P007,Sports,183.0,618.11,386.0,199,0,0.0,5,6,4
2025-06-15,P007,Sports,178.0,618.11,424.0,199,0,0.0,6,6,4
2025-06-16,P007,Sports,111.0,618.11,249.0,199,0,0.0,0,6,4
2025-06-17,P007,Sports,111.0,618.11,203.0,199,0,0.0,1,6,4
2025-06-18,P007,Sports,186.0,441.04,209.0,199,1,0.29,2,6,4
2025-06-19,P007,Sports,129.0,618.11,266.0,199,0,0.0,3,6,4
2025-06-20,P007,Sports,120.0,618.11,237.0,199,0,0.0,4,6,4
2025-06-21,P007,Sports,183.0,618.11,394.0,199,0,0.0,5,6,4
2025-06-22,P007,Sports,181.0,618.11,356.0,199,0,0.0,6,6,4
2025-06-23,P007,Sports,102.0,618.11,165.0,199,0,0.0,0,6,4
2025-06-24,P007,Sports,120.0,618.11,227.0,199,0,0.0,1,6,4
2025-06-25,P007,Sports,118.0,618.11,210.0,199,0,0.0,2,6,4
2025-06-26,P007,Sports,108.0,618.11,300.0,199,0,0.0,3,6,4
2025-06-27,P007,Sports,106.0,618.11,273.0,199,0,0.0,4,6,4
2025-06-28,P007,Sports,169.0,618.11,443.0,199,0,0.0,5,6,4
2025-06-29,P007,Sports,179.0,618.11,449.0,199,0,0.0,6,6,4
2025-06-30,P007,Sports,106.0,618.11,288.0,199,0,0.0,0,6,4
2025-07-01,P007,Sports,110.0,618.11,196.0,199,0,0.0,1,7,4
2025-07-02,P007,Sports,119.0,618.11,140.0,199,0,0.0,2,7,4
2025-07-03,P007,Sports,103.0,618.11,221.0,199,0,0.0,3,7,4
2025-07-04,P007,Sports,110.0,618.11,178.0,199,0,0.0,4,7,4
2025-07-05,P007,Sports,155.0,618.11,363.0,199,0,0.0,5,7,4
2025-07-06,P007,Sports,162.0,618.11,261.0,199,0,0.0,6,7,4
2025-07-07,P007,Sports,118.0,618.11,287.0,199,0,0.0,0,7,4
2025-07-08,P007,Sports,111.0,618.11,249.0,199,0,0.0,1,7,4
2025-07-09,P007,Sports,131.0,618.11,344.0,199,0,0.0,2,7,4
2025-07-10,P007,Sports,123.0,618.11,200.0,199,0,0.0,3,7,4
2025-07-11,P007,Sports,137.0,618.11,236.0,199,0,0.0,4,7,4
2025-07-12,P007,Sports,163.0,618.11,202.0,199,0,0.0,5,7,4
2025-07-13,P007,Sports,173.0,618.11,457.0,199,0,0.0,6,7,4
2025-07-14,P007,Sports,208.0,407.73,311.0,199,1,0.34,0,7,4
2025-07-15,P007,Sports,137.0,618.11,171.0,199,0,0.0,1,7,4
2025-07-16,P007,Sports,99.0,618.11,239.0,199,0,0.0,2,7,4
2025-07-17,P007,Sports,117.0,618.11,221.0,199,0,0.0,3,7,4
2025-07-18,P007,Sports,108.0,618.11,216.0,199,0,0.0,4,7,4
2025-07-19,P007,Sports,169.0,618.11,409.0,199,0,0.0,5,7,4
2025-07-20,P007,Sports,181.0,618.11,359.0,199,0,0.0,6,7,4
2025-07-21,P007,Sports,128.0,618.11,331.0,199,0,0.0,0,7,4
2025-07-22,P007,Sports,126.0,618.11,228.0,199,0,0.0,1,7,4
2025-07-23,P007,Sports,137.0,618.11,262.0,199,0,0.0,2,7,4
2025-07-24,P007,Sports,115.0,618.11,236.0,199,0,0.0,3,7,4
2025-07-25,P007,Sports,113.0,618.11,155.0,199,0,0.0,4,7,4
2025-07-26,P007,Sports,167.0,618.11,344.0,199,0,0.0,5,7,4
2025-07-27,P007,Sports,180.0,618.11,246.0,199,0,0.0,6,7,4
2025-07-28,P007,Sports,169.0,480.71,431.0,199,1,0.22,0,7,4
2025-07-29,P007,Sports,120.0,618.11,141.0,199,0,0.0,1,7,4
2025-07-30,P007,Sports,231.0,350.74,452.0,199,1,0.43,2,7,4
2025-07-31,P007,Sports,119.0,618.11,276.0,199,0,0.0,3,7,4
2025-08-01,P007,Sports,131.0,618.11,168.0,199,0,0.0,4,8,4
2025-08-02,P007,Sports,148.0,618.11,284.0,199,0,0.0,5,8,4
2025-08-03,P007,Sports,184.0,618.11,472.0,199,0,0.0,6,8,4
2025-08-04,P007,Sports,138.0,618.11,187.0,199,0,0.0,0,8,4
2025-08-05,P007,Sports,113.0,618.11,208.0,199,0,0.0,1,8,4
2025-08-06,P007,Sports,112.0,618.11,194.0,199,0,0.0,2,8,4
2025-08-07,P007,Sports,131.0,618.11,303.0,199,0,0.0,3,8,4
2025-08-08,P007,Sports,124.0,618.11,254.0,199,0,0.0,4,8,4
2025-08-09,P007,Sports,169.0,618.11,297.0,199,0,0.0,5,8,4
2025-08-10,P007,Sports,167.0,618.11,214.0,199,0,0.0,6,8,4
2025-08-11,P007,Sports,124.0,618.11,146.0,199,0,0.0,0,8,4
2025-08-12,P007,Sports,126.0,618.11,206.0,199,0,0.0,1,8,4
2025-08-13,P007,Sports,109.0,618.11,264.0,199,0,0.0,2,8,4
2025-08-14,P007,Sports,196.0,428.03,494.0,199,1,0.31,3,8,4
2025-08-15,P007,Sports,118.0,618.11,154.0,199,0,0.0,4,8,4
2025-08-16,P007,Sports,167.0,618.11,245.0,199,0,0.0,5,8,4
2025-08-17,P007,Sports,191.0,618.11,512.0,199,0,0.0,6,8,4
2025-08-18,P007,Sports,124.0,618.11,336.0,199,0,0.0,0,8,4
2025-08-19,P007,Sports,133.0,618.11,269.0,199,0,0.0,1,8,4
2025-08-20,P007,Sports,121.0,618.11,199.0,199,0,0.0,2,8,4
2025-08-21,P007,Sports,170.0,504.86,397.0,199,1,0.18,3,8,4
2025-08-22,P007,Sports,122.0,618.11,273.0,199,0,0.0,4,8,4
2025-08-23,P007,Sports,150.0,618.11,241.0,199,0,0.0,5,8,4
2025-08-24,P007,Sports,175.0,618.11,274.0,199,0,0.0,6,8,4
2025-08-25,P007,Sports,109.0,618.11,272.0,199,0,0.0,0,8,4
2025-08-26,P007,Sports,107.0,618.11,266.0,199,0,0.0,1,8,4
2025-08-27,P007,Sports,112.0,618.11,240.0,199,0,0.0,2,8,4
2025-08-28,P007,Sports,112.0,618.11,146.0,199,0,0.0,3,8,4
2025-08-29,P007,Sports,133.0,618.11,243.0,199,0,0.0,4,8,4
2025-08-30,P007,Sports,164.0,618.11,452.0,199,0,0.0,5,8,4
2025-08-31,P007,Sports,171.0,618.11,406.0,199,0,0.0,6,8,4
2025-09-01,P007,Sports,143.0,618.11,248.0,199,0,0.0,0,9,4
2025-09-02,P007,Sports,108.0,618.11,259.0,199,0,0.0,1,9,4
2025-09-03,P007,Sports,92.0,618.11,241.0,199,0,0.0,2,9,4
2025-09-04,P007,Sports,134.0,618.11,170.0,199,0,0.0,3,9,4
2025-09-05,P007,Sports,116.0,618.11,323.0,199,0,0.0,4,9,4
2025-09-06,P007,Sports,173.0,618.11,312.0,199,0,0.0,5,9,4
2025-09-07,P007,Sports,174.0,618.11,277.0,199,0,0.0,6,9,4
2025-09-08,P007,Sports,122.0,618.11,155.0,199,0,0.0,0,9,4
2025-09-09,P007,Sports,113.0,618.11,244.0,199,0,0.0,1,9,4
2025-09-10,P007,Sports,104.0,618.11,284.0,199,0,0.0,2,9,4
2025-09-11,P007,Sports,121.0,618.11,182.0,199,0,0.0,3,9,4
2025-09-12,P007,Sports,124.0,618.11,237.0,199,0,0.0,4,9,4
2025-09-13,P007,Sports,174.0,618.11,428.0,199,0,0.0,5,9,4
2025-09-14,P007,Sports,170.0,618.11,350.0,199,0,0.0,6,9,4
2025-09-15,P007,Sports,109.0,618.11,241.0,199,0,0.0,0,9,4
2025-09-16,P007,Sports,113.0,618.11,201.0,199,0,0.0,1,9,4
2025-09-17,P007,Sports,122.0,618.11,306.0,199,0,0.0,2,9,4
2025-09-18,P007,Sports,119.0,618.11,326.0,199,0,0.0,3,9,4
2025-09-19,P007,Sports,111.0,618.11,293.0,199,0,0.0,4,9,4
2025-09-20,P007,Sports,162.0,618.11,416.0,199,0,0.0,5,9,4
2025-09-21,P007,Sports,163.0,618.11,199.0,199,0,0.0,6,9,4
2025-09-22,P007,Sports,120.0,618.11,152.0,199,0,0.0,0,9,4
2025-09-23,P007,Sports,116.0,618.11,268.0,199,0,0.0,1,9,4
2025-09-24,P007,Sports,101.0,618.11,178.0,199,0,0.0,2,9,4
2025-09-25,P007,Sports,101.0,618.11,144.0,199,0,0.0,3,9,4
2025-09-26,P007,Sports,124.0,618.11,259.0,199,0,0.0,4,9,4
2025-09-27,P007,Sports,170.0,618.11,352.0,199,0,0.0,5,9,4
2025-09-28,P007,Sports,188.0,618.11,474.0,199,0,0.0,6,9,4
2025-09-29,P007,Sports,113.0,618.11,305.0,199,0,0.0,0,9,4
2025-09-30,P007,Sports,132.0,618.11,200.0,199,0,0.0,1,9,4
2025-10-01,P007,Sports,192.0,618.11,215.0,199,0,0.0,2,10,4
2025-10-02,P007,Sports,190.0,618.11,464.0,199,0,0.0,3,10,4
2025-10-03,P007,Sports,165.0,618.11,261.0,199,0,0.0,4,10,4
2025-10-04,P007,Sports,263.0,618.11,692.0,199,0,0.0,5,10,4
2025-10-05,P007,Sports,271.0,618.11,612.0,199,0,0.0,6,10,4
2025-10-06,P007,Sports,190.0,618.11,403.0,199,0,0.0,0,10,4
2025-10-07,P007,Sports,276.0,503.36,511.0,199,1,0.19,1,10,4
2025-10-08,P007,Sports,187.0,618.11,375.0,199,0,0.0,2,10,4
2025-10-09,P007,Sports,177.0,618.11,209.0,199,0,0.0,3,10,4
2025-10-10,P007,Sports,174.0,618.11,359.0,199,0,0.0,4,10,4
2025-10-11,P007,Sports,273.0,618.11,739.0,199,0,0.0,5,10,4
2025-10-12,P007,Sports,283.0,618.11,615.0,199,0,0.0,6,10,4
2025-10-13,P007,Sports,288.0,471.01,400.0,199,1,0.24,0,10,4
2025-10-14,P007,Sports,305.0,443.12,496.0,199,1,0.28,1,10,4
2025-10-15,P007,Sports,181.0,618.11,455.0,199,0,0.0,2,10,4
2025-10-16,P007,Sports,183.0,618.11,392.0,199,0,0.0,3,10,4
2025-10-17,P007,Sports,186.0,618.11,265.0,199,0,0.0,4,10,4
2025-10-18,P007,Sports,271.0,618.11,756.0,199,0,0.0,5,10,4
2025-10-19,P007,Sports,271.0,618.11,688.0,199,0,0.0,6,10,4
2025-10-20,P007,Sports,183.0,618.11,500.0,199,0,0.0,0,10,4
2025-10-21,P007,Sports,182.0,618.11,374.0,199,0,0.0,1,10,4
2025-10-22,P007,Sports,188.0,618.11,284.0,199,0,0.0,2,10,4
2025-10-23,P007,Sports,200.0,618.11,520.0,199,0,0.0,3,10,4
2025-10-24,P007,Sports,172.0,618.11,276.0,199,0,0.0,4,10,4
2025-10-25,P007,Sports,278.0,618.11,661.0,199,0,0.0,5,10,4
2025-10-26,P007,Sports,266.0,618.11,538.0,199,0,0.0,6,10,4
2025-10-27,P007,Sports,201.0,618.11,292.0,199,0,0.0,0,10,4
2025-10-28,P007,Sports,188.0,618.11,417.0,199,0,0.0,1,10,4
2025-10-29,P007,Sports,180.0,618.11,370.0,199,0,0.0,2,10,4
2025-10-30,P007,Sports,180.0,618.11,315.0,199,0,0.0,3,10,4
2025-10-31,P007,Sports,174.0,618.11,314.0,199,0,0.0,4,10,4
2025-11-01,P007,Sports,275.0,618.11,411.0,199,0,0.0,5,11,4
2025-11-02,P007,Sports,262.0,618.11,458.0,199,0,0.0,6,11,4
2025-11-03,P007,Sports,186.0,618.11,503.0,199,0,0.0,0,11,4
2025-11-04,P007,Sports,167.0,618.11,461.0,199,0,0.0,1,11,4
2025-11-05,P007,Sports,173.0,618.11,246.0,199,0,0.0,2,11,4
2025-11-06,P007,Sports,192.0,618.11,308.0,199,0,0.0,3,11,4
2025-11-07,P007,Sports,176.0,618.11,372.0,199,0,0.0,4,11,4
2025-11-08,P007,Sports,267.0,618.11,736.0,199,0,0.0,5,11,4
2025-11-09,P007,Sports,267.0,618.11,391.0,199,0,0.0,6,11,4
2025-11-10,P007,Sports,186.0,618.11,315.0,199,0,0.0,0,11,4
2025-11-11,P007,Sports,189.0,618.11,389.0,199,0,0.0,1,11,4
2025-11-12,P007,Sports,191.0,618.11,470.0,199,0,0.0,2,11,4
2025-11-13,P007,Sports,177.0,618.11,413.0,199,0,0.0,3,11,4
2025-11-14,P007,Sports,182.0,618.11,402.0,199,0,0.0,4,11,4
2025-11-15,P007,Sports,276.0,618.11,473.0,199,0,0.0,5,11,4
2025-11-16,P007,Sports,273.0,618.11,483.0,199,0,0.0,6,11,4
2025-11-17,P007,Sports,181.0,618.11,207.0,199,0,0.0,0,11,4
2025-11-18,P007,Sports,195.0,618.11,439.0,199,0,0.0,1,11,4
2025-11-19,P007,Sports,178.0,618.11,338.0,199,0,0.0,2,11,4
2025-11-20,P007,Sports,191.0,618.11,436.0,199,0,0.0,3,11,4
2025-11-21,P007,Sports,172.0,618.11,385.0,199,0,0.0,4,11,4
2025-11-22,P007,Sports,271.0,618.11,436.0,199,0,0.0,5,11,4
2025-11-23,P007,Sports,293.0,618.11,642.0,199,0,0.0,6,11,4
2025-11-24,P007,Sports,162.0,618.11,387.0,199,0,0.0,0,11,4
2025-11-25,P007,Sports,198.0,618.11,523.0,199,0,0.0,1,11,4
2025-11-26,P007,Sports,319.0,416.3,709.0,199,1,0.33,2,11,4
2025-11-27,P007,Sports,193.0,618.11,339.0,199,0,0.0,3,11,4
2025-11-28,P007,Sports,191.0,618.11,522.0,199,0,0.0,4,11,4
